FID,FeedTime,CowTag,CurrentCup,MaxCups,CurrentPeriod,MaxPeriods,CupDelay,PeriodDelay,FoodType
1,5/21/24 12:07,000000000840003250681444,1,5,4,6,40,7200,1
1,5/21/24 12:09,000000000840003250681444,2,5,4,6,40,7200,1
1,5/21/24 12:09,000000000840003250681444,3,5,4,6,40,7200,1
1,5/21/24 12:10,000000000840003250681444,4,5,4,6,40,7200,1
1,5/21/24 12:11,000000000840003250681444,5,5,4,6,40,7200,1
1,5/21/24 12:14,000000000840003250681333,1,5,5,6,40,7200,1
1,5/21/24 12:15,000000000840003250681444,4,5,5,6,40,7200,1
1,5/21/24 12:15,000000000840003250681444,5,5,5,6,40,7200,1
1,5/21/24 12:19,000000000840003250681666,1,5,4,6,40,7200,1
1,5/21/24 12:20,000000000840003250681666,2,5,4,6,40,7200,1
1,5/21/24 12:21,000000000840003250681666,3,5,4,6,40,7200,1
1,5/21/24 12:22,000000000840003250681666,4,5,4,6,40,7200,1
1,5/21/24 12:23,000000000840003250681666,5,5,4,6,40,7200,1
1,5/21/24 12:31,000000000840003250681666,1,5,3,6,40,7200,1
1,5/21/24 12:32,000000000840003250681666,2,5,3,6,40,7200,1
1,5/21/24 12:33,000000000840003250681999,1,5,2,6,40,7200,1
1,5/21/24 12:39,000000000840003250681777,1,5,4,6,40,7200,1
1,5/21/24 12:40,000000000840003250681777,2,5,4,6,40,7200,1
1,5/21/24 12:40,000000000840003250681777,3,5,4,6,40,7200,1
1,5/21/24 12:41,000000000840003250681777,4,5,4,6,40,7200,1
1,5/21/24 12:43,000000000840003250681777,5,5,4,6,40,7200,1
1,5/21/24 12:43,000000000840003250681666,1,5,3,6,40,7200,1
1,5/21/24 12:44,000000000840003250681666,2,5,3,6,40,7200,1
1,5/21/24 12:46,000000000840003250681666,3,5,3,6,40,7200,1
1,5/21/24 12:46,000000000840003250681666,4,5,3,6,40,7200,1
1,5/21/24 12:47,000000000840003250681666,5,5,3,6,40,7200,1
1,5/21/24 12:51,000000000840003250681555,1,5,3,6,40,7200,1
1,5/21/24 12:52,000000000840003250681555,2,5,3,6,40,7200,1
1,5/21/24 12:53,000000000840003250681555,3,5,3,6,40,7200,1
1,5/21/24 12:54,000000000840003250681555,4,5,3,6,40,7200,1
1,5/21/24 12:56,000000000840003250681555,5,5,3,6,40,7200,1
1,5/21/24 12:58,000000000840003250681666,3,5,3,6,40,7200,1
1,5/21/24 13:02,000000000840003250681666,4,5,3,6,40,7200,1
1,5/21/24 13:03,000000000840003250681666,5,5,3,6,40,7200,1
1,5/21/24 13:49,000000000840003250681555,1,8,3,6,30,7200,1
1,5/21/24 13:50,000000000840003250681555,2,8,3,6,30,7200,1
1,5/21/24 13:51,000000000840003250681555,3,8,3,6,30,7200,1
1,5/21/24 13:51,000000000840003250681555,4,8,3,6,30,7200,1
1,5/21/24 13:52,000000000840003250681555,5,8,3,6,30,7200,1
1,5/21/24 13:54,000000000840003250681777,1,8,4,6,30,7200,1
1,5/21/24 13:55,000000000840003250681777,2,8,4,6,30,7200,1
1,5/21/24 13:57,000000000840003250681222,1,8,3,6,30,7200,1
1,5/21/24 13:57,000000000840003250681222,2,8,3,6,30,7200,1
1,5/21/24 13:58,000000000840003250681222,3,8,3,6,30,7200,1
1,5/21/24 14:04,000000000840003234513888,1,8,4,6,30,7200,1
1,5/21/24 14:04,000000000840003234513888,2,8,4,6,30,7200,1
1,5/21/24 14:05,000000000840003234513888,3,8,4,6,30,7200,1
1,5/21/24 14:07,000000000840003234513888,4,8,4,6,30,7200,1
1,5/21/24 14:07,000000000840003250681777,3,8,4,6,30,7200,1
1,5/21/24 14:08,000000000840003250681777,4,8,4,6,30,7200,1
1,5/21/24 14:08,000000000840003250681222,4,8,3,6,30,7200,1
1,5/21/24 14:09,000000000840003250681222,5,8,3,6,30,7200,1
1,5/21/24 14:09,000000000840003250681222,6,8,3,6,30,7200,1
1,5/21/24 14:10,000000000840003250681222,7,8,3,6,30,7200,1
1,5/21/24 14:11,000000000840003250681222,8,8,3,6,30,7200,1
1,5/21/24 14:13,000000000840003250681222,1,8,5,6,30,7200,1
1,5/21/24 14:13,000000000840003250681222,2,8,5,6,30,7200,1
1,5/21/24 14:14,000000000840003250681222,3,8,5,6,30,7200,1
1,5/21/24 14:14,000000000840003250681222,4,8,5,6,30,7200,1
1,5/21/24 14:15,000000000840003250681222,5,8,5,6,30,7200,1
1,5/21/24 14:16,000000000840003250681222,6,8,5,6,30,7200,1
1,5/21/24 14:16,000000000840003250681777,5,8,4,6,30,7200,1
1,5/21/24 14:17,000000000840003250681777,6,8,4,6,30,7200,1
1,5/21/24 14:17,000000000840003250681777,7,8,4,6,30,7200,1
1,5/21/24 14:18,000000000840003250681777,8,8,4,6,30,7200,1
1,5/21/24 14:25,000000000840003234513888,5,8,4,6,30,7200,1
1,5/21/24 14:26,000000000840003234513888,6,8,4,6,30,7200,1
1,5/21/24 14:27,000000000840003234513888,7,8,4,6,30,7200,1
1,5/21/24 14:28,000000000840003234513888,8,8,4,6,30,7200,1
1,5/21/24 14:32,000000000840003250681222,7,8,5,6,30,7200,1
1,5/21/24 14:34,000000000840003250681555,1,8,4,6,30,7200,1
1,5/21/24 14:34,000000000840003250681555,2,8,4,6,30,7200,1
1,5/21/24 14:35,000000000840003250681555,3,8,4,6,30,7200,1
1,5/21/24 14:36,000000000840003250681555,4,8,4,6,30,7200,1
1,5/21/24 14:37,000000000840003250681555,5,8,4,6,30,7200,1
1,5/21/24 14:37,000000000840003250681555,6,8,4,6,30,7200,1
1,5/21/24 14:38,000000000840003250681555,7,8,4,6,30,7200,1
1,5/21/24 14:38,000000000840003250681555,8,8,4,6,30,7200,1
1,5/21/24 14:47,000000000840003250681222,8,8,5,6,30,7200,1
1,5/21/24 14:51,000000000840003250681444,1,8,5,6,30,7200,1
1,5/21/24 14:52,000000000840003250681444,2,8,5,6,30,7200,1
1,5/21/24 14:52,000000000840003250681444,3,8,5,6,30,7200,1
1,5/21/24 14:53,000000000840003250681444,4,8,5,6,30,7200,1
1,5/21/24 14:54,000000000840003250681444,5,8,5,6,30,7200,1
1,5/21/24 14:54,000000000840003250681444,6,8,5,6,30,7200,1
1,5/21/24 14:55,000000000840003250681444,7,8,5,6,30,7200,1
1,5/21/24 14:56,000000000840003250681444,8,8,5,6,30,7200,1
1,5/21/24 14:58,000000000840003250681888,1,8,4,6,30,7200,1
1,5/21/24 14:59,000000000840003250681888,2,8,4,6,30,7200,1
1,5/21/24 15:00,000000000840003250681888,3,8,4,6,30,7200,1
1,5/21/24 15:00,000000000840003250681888,4,8,4,6,30,7200,1
1,5/21/24 15:01,000000000840003250681888,5,8,4,6,30,7200,1
1,5/21/24 15:05,000000000840003250681888,6,8,4,6,30,7200,1
1,5/21/24 15:06,000000000840003250681888,7,8,4,6,30,7200,1
1,5/21/24 15:07,000000000840003250681666,1,8,5,6,30,7200,1
1,5/21/24 15:08,000000000840003250681666,2,8,5,6,30,7200,1
1,5/21/24 15:08,000000000840003250681666,3,8,5,6,30,7200,1
1,5/21/24 15:09,000000000840003250681666,4,8,5,6,30,7200,1
1,5/21/24 15:10,000000000840003250681666,5,8,5,6,30,7200,1
1,5/21/24 15:11,000000000840003250681666,6,8,5,6,30,7200,1
1,5/21/24 15:17,000000000840003250681333,1,8,6,6,30,7200,1
1,5/21/24 15:18,000000000840003250681333,2,8,6,6,30,7200,1
1,5/21/24 15:19,000000000840003250681333,3,8,6,6,30,7200,1
1,5/21/24 15:19,000000000840003250681333,4,8,6,6,30,7200,1
1,5/21/24 15:20,000000000840003250681333,5,8,6,6,30,7200,1
1,5/21/24 15:20,000000000840003250681333,6,8,6,6,30,7200,1
1,5/21/24 15:21,000000000840003250681333,7,8,6,6,30,7200,1
1,5/21/24 15:21,000000000840003250681333,8,8,6,6,30,7200,1
1,5/21/24 16:10,000000000840003250681111,1,8,3,6,30,7200,1
1,5/21/24 16:16,000000000840003250681555,1,8,4,6,30,7200,1
1,5/21/24 16:17,000000000840003250681555,2,8,4,6,30,7200,1
1,5/21/24 16:19,000000000840003250681555,3,8,4,6,30,7200,1
1,5/21/24 16:22,000000000840003250681555,4,8,4,6,30,7200,1
1,5/21/24 16:23,000000000840003250681555,5,8,4,6,30,7200,1
1,5/21/24 16:24,000000000840003250681555,6,8,4,6,30,7200,1
1,5/21/24 16:24,000000000840003250681555,7,8,4,6,30,7200,1
1,5/21/24 16:25,000000000840003250681555,8,8,4,6,30,7200,1
1,5/21/24 16:32,000000000840003250681777,1,8,5,6,30,7200,1
1,5/21/24 16:32,000000000840003250681777,2,8,5,6,30,7200,1
1,5/21/24 16:33,000000000840003250681777,3,8,5,6,30,7200,1
1,5/21/24 16:34,000000000840003250681777,4,8,5,6,30,7200,1
1,5/21/24 16:34,000000000840003250681777,5,8,5,6,30,7200,1
1,5/21/24 16:35,000000000840003250681777,6,8,5,6,30,7200,1
1,5/21/24 16:35,000000000840003250681777,7,8,5,6,30,7200,1
1,5/21/24 16:36,000000000840003250681777,8,8,5,6,30,7200,1
1,5/21/24 16:38,000000000840003250681777,1,8,5,6,30,7200,1
1,5/21/24 16:39,000000000840003250681777,2,8,5,6,30,7200,1
1,5/21/24 16:39,000000000840003250681666,1,8,4,6,30,7200,1
1,5/21/24 16:40,000000000840003250681666,2,8,4,6,30,7200,1
1,5/21/24 16:41,000000000840003250681666,3,8,4,6,30,7200,1
1,5/21/24 16:43,000000000840003250681444,1,8,7,6,30,7200,1
1,5/21/24 16:55,000000000840003250681666,7,8,5,6,30,7200,1
1,5/21/24 16:57,000000000840003250681333,1,8,4,6,30,7200,1
1,5/21/24 16:58,000000000840003250681666,1,8,3,6,30,7200,1
1,5/21/24 16:59,000000000840003250681777,3,8,5,6,30,7200,1
1,5/21/24 17:00,000000000840003250681777,4,8,5,6,30,7200,1
1,5/21/24 17:01,000000000840003250681777,5,8,5,6,30,7200,1
1,5/21/24 17:02,000000000840003250681777,6,8,5,6,30,7200,1
1,5/21/24 17:03,000000000840003250681777,7,8,5,6,30,7200,1
1,5/21/24 17:03,000000000840003250681777,8,8,5,6,30,7200,1
1,5/21/24 17:09,000000000840003250681666,8,8,5,6,30,7200,1
1,5/21/24 17:11,000000000840003250681333,2,8,4,6,30,7200,1
1,5/21/24 17:23,000000000840003250681333,3,8,4,6,30,7200,1
1,5/21/24 17:24,000000000840003250681333,4,8,4,6,30,7200,1
1,5/21/24 17:24,000000000840003250681333,5,8,4,6,30,7200,1
1,5/21/24 17:25,000000000840003250681333,6,8,4,6,30,7200,1
1,5/21/24 17:25,000000000840003250681333,7,8,4,6,30,7200,1
1,5/21/24 17:26,000000000840003250681333,8,8,4,6,30,7200,1
1,5/21/24 17:32,000000000840003250681222,1,8,4,6,30,7200,1
1,5/21/24 17:33,000000000840003250681222,2,8,4,6,30,7200,1
1,5/21/24 17:33,000000000840003250681222,3,8,4,6,30,7200,1
1,5/21/24 17:34,000000000840003250681222,4,8,4,6,30,7200,1
1,5/21/24 17:34,000000000840003250681222,5,8,4,6,30,7200,1
1,5/21/24 17:36,000000000840003250681222,6,8,4,6,30,7200,1
1,5/21/24 17:36,000000000840003250681222,7,8,4,6,30,7200,1
1,5/21/24 17:37,000000000840003250681222,8,8,4,6,30,7200,1
1,5/21/24 17:42,000000000840003234513888,1,8,5,6,30,7200,1
1,5/21/24 17:43,000000000840003234513888,2,8,5,6,30,7200,1
1,5/21/24 18:26,000000000840003250681555,1,8,4,6,30,7200,1
1,5/21/24 18:26,000000000840003250681555,2,8,4,6,30,7200,1
1,5/21/24 18:27,000000000840003250681555,3,8,4,6,30,7200,1
1,5/21/24 18:28,000000000840003250681555,4,8,4,6,30,7200,1
1,5/21/24 18:28,000000000840003250681555,5,8,4,6,30,7200,1
1,5/21/24 18:29,000000000840003250681555,6,8,4,6,30,7200,1
1,5/21/24 18:29,000000000840003250681555,7,8,4,6,30,7200,1
1,5/21/24 18:31,000000000840003250681555,8,8,4,6,30,7200,1
1,5/21/24 18:32,000000000840003250681555,1,8,3,6,30,7200,1
1,5/21/24 18:39,000000000840003250681888,1,8,3,6,30,7200,1
1,5/21/24 18:41,000000000840003250681555,2,8,3,6,30,7200,1
1,5/21/24 18:42,000000000840003250681555,3,8,3,6,30,7200,1
1,5/21/24 18:42,000000000840003250681555,4,8,3,6,30,7200,1
1,5/21/24 18:43,000000000840003250681555,5,8,3,6,30,7200,1
1,5/21/24 18:43,000000000840003250681555,6,8,3,6,30,7200,1
1,5/21/24 18:44,000000000840003250681555,7,8,3,6,30,7200,1
1,5/21/24 18:45,000000000840003250681555,8,8,3,6,30,7200,1
1,5/21/24 18:46,000000000840003250681555,1,8,5,6,30,7200,1
1,5/21/24 18:47,000000000840003250681555,2,8,5,6,30,7200,1
1,5/21/24 18:49,000000000840003250681888,1,8,5,6,30,7200,1
1,5/21/24 18:50,000000000840003250681888,2,8,5,6,30,7200,1
1,5/21/24 18:51,000000000840003250681888,3,8,5,6,30,7200,1
1,5/21/24 18:51,000000000840003250681888,4,8,5,6,30,7200,1
1,5/21/24 18:52,000000000840003250681888,5,8,5,6,30,7200,1
1,5/21/24 18:53,000000000840003250681888,6,8,5,6,30,7200,1
1,5/21/24 18:53,000000000840003250681888,7,8,5,6,30,7200,1
1,5/21/24 18:54,000000000840003250681888,8,8,5,6,30,7200,1
1,5/21/24 19:15,000000000840003250681444,1,8,6,6,30,7200,1
1,5/21/24 19:15,000000000840003250681444,2,8,6,6,30,7200,1
1,5/21/24 19:16,000000000840003250681444,3,8,6,6,30,7200,1
1,5/21/24 19:17,000000000840003250681444,4,8,6,6,30,7200,1
1,5/21/24 19:17,000000000840003250681444,5,8,6,6,30,7200,1
1,5/21/24 19:18,000000000840003250681444,6,8,6,6,30,7200,1
1,5/21/24 19:19,000000000840003250681444,7,8,6,6,30,7200,1
1,5/21/24 19:19,000000000840003250681444,8,8,6,6,30,7200,1
1,5/21/24 19:26,000000000840003250681222,1,8,6,6,30,7200,1
1,5/21/24 19:27,000000000840003250681222,2,8,6,6,30,7200,1
1,5/21/24 19:27,000000000840003250681222,3,8,6,6,30,7200,1
1,5/21/24 19:28,000000000840003250681222,4,8,6,6,30,7200,1
1,5/21/24 19:28,000000000840003250681222,5,8,6,6,30,7200,1
1,5/21/24 19:29,000000000840003250681222,6,8,6,6,30,7200,1
1,5/21/24 19:30,000000000840003250681222,7,8,6,6,30,7200,1
1,5/21/24 19:30,000000000840003250681222,8,8,6,6,30,7200,1
1,5/21/24 19:33,000000000840003250681666,1,8,5,6,30,7200,1
1,5/21/24 19:33,000000000840003250681666,2,8,5,6,30,7200,1
1,5/21/24 19:34,000000000840003250681666,3,8,5,6,30,7200,1
1,5/21/24 19:37,000000000840003250681666,4,8,5,6,30,7200,1
1,5/21/24 19:39,000000000840003250681666,5,8,5,6,30,7200,1
1,5/21/24 19:41,000000000840003250681111,1,8,4,6,30,7200,1
1,5/21/24 21:06,000000000840003250681555,1,8,5,6,30,7200,1
1,5/21/24 21:07,000000000840003250681555,2,8,5,6,30,7200,1
1,5/21/24 21:07,000000000840003250681555,3,8,5,6,30,7200,1
1,5/21/24 21:08,000000000840003250681555,4,8,5,6,30,7200,1
1,5/21/24 21:09,000000000840003250681555,5,8,5,6,30,7200,1
1,5/21/24 21:09,000000000840003250681999,1,8,4,6,30,7200,1
1,5/21/24 21:10,000000000840003250681999,2,8,4,6,30,7200,1
1,5/21/24 21:11,000000000840003250681999,3,8,4,6,30,7200,1
1,5/21/24 21:11,000000000840003250681999,4,8,4,6,30,7200,1
1,5/21/24 21:12,000000000840003250681999,5,8,4,6,30,7200,1
1,5/21/24 21:12,000000000840003250681999,6,8,4,6,30,7200,1
1,5/21/24 21:13,000000000840003250681999,7,8,4,6,30,7200,1
1,5/21/24 21:24,000000000840003250681555,1,8,5,6,30,7200,1
1,5/21/24 21:24,000000000840003250681555,2,8,5,6,30,7200,1
1,5/21/24 21:25,000000000840003250681555,3,8,5,6,30,7200,1
1,5/21/24 21:25,000000000840003250681555,4,8,5,6,30,7200,1
1,5/21/24 21:31,000000000840003250681666,1,8,6,6,30,7200,1
1,5/21/24 21:31,000000000840003250681666,2,8,6,6,30,7200,1
1,5/21/24 21:32,000000000840003250681666,3,8,6,6,30,7200,1
1,5/21/24 21:33,000000000840003250681666,4,8,6,6,30,7200,1
1,5/21/24 21:34,000000000840003250681666,5,8,6,6,30,7200,1
1,5/21/24 21:34,000000000840003250681666,6,8,6,6,30,7200,1
1,5/21/24 21:35,000000000840003250681666,7,8,6,6,30,7200,1
1,5/21/24 21:38,000000000840003250681666,8,8,6,6,30,7200,1
1,5/21/24 21:40,000000000840003250681777,1,8,6,6,30,7200,1
1,5/21/24 21:41,000000000840003250681777,2,8,6,6,30,7200,1
1,5/21/24 21:41,000000000840003250681777,3,8,6,6,30,7200,1
1,5/21/24 21:42,000000000840003250681777,4,8,6,6,30,7200,1
1,5/21/24 21:42,000000000840003250681777,5,8,6,6,30,7200,1
1,5/21/24 21:43,000000000840003250681777,6,8,6,6,30,7200,1
1,5/21/24 21:44,000000000840003250681777,7,8,6,6,30,7200,1
1,5/21/24 21:45,000000000840003250681777,8,8,6,6,30,7200,1
1,5/21/24 21:48,000000000840003250681666,1,8,6,6,30,7200,1
1,5/21/24 21:48,000000000840003250681666,2,8,6,6,30,7200,1
1,5/21/24 21:49,000000000840003250681666,3,8,6,6,30,7200,1
1,5/21/24 21:50,000000000840003250681666,1,8,5,6,30,7200,1
1,5/21/24 21:51,000000000840003250681666,4,8,6,6,30,7200,1
1,5/21/24 21:52,000000000840003250681666,5,8,6,6,30,7200,1
1,5/21/24 21:53,000000000840003250681666,2,8,5,6,30,7200,1
1,5/21/24 21:53,000000000840003250681666,3,8,5,6,30,7200,1
1,5/21/24 21:54,000000000840003250681666,4,8,5,6,30,7200,1
1,5/21/24 21:54,000000000840003250681666,5,8,5,6,30,7200,1
1,5/21/24 21:55,000000000840003250681777,1,8,6,6,30,7200,1
1,5/21/24 21:56,000000000840003250681777,2,8,6,6,30,7200,1
1,5/21/24 21:56,000000000840003250681777,3,8,6,6,30,7200,1
1,5/21/24 21:58,000000000840003250681666,6,8,5,6,30,7200,1
1,5/21/24 21:59,000000000840003250681666,7,8,5,6,30,7200,1
1,5/21/24 21:59,000000000840003250681666,8,8,5,6,30,7200,1
1,5/21/24 22:01,000000000840003250681777,4,8,6,6,30,7200,1
1,5/21/24 22:02,000000000840003250681777,5,8,6,6,30,7200,1
1,5/21/24 22:02,000000000840003250681777,6,8,6,6,30,7200,1
1,5/21/24 22:03,000000000840003250681777,7,8,6,6,30,7200,1
1,5/21/24 22:03,000000000840003250681777,8,8,6,6,30,7200,1
1,5/21/24 22:05,000000000840003250681999,8,8,4,6,30,7200,1
1,5/21/24 22:08,000000000840003250681888,1,8,6,6,30,7200,1
1,5/21/24 22:09,000000000840003250681888,2,8,6,6,30,7200,1
1,5/21/24 22:10,000000000840003250681888,3,8,6,6,30,7200,1
1,5/21/24 22:48,000000000840003250681555,1,8,5,6,30,7200,1
1,5/21/24 22:48,000000000840003250681555,2,8,5,6,30,7200,1
1,5/21/24 22:49,000000000840003250681555,3,8,5,6,30,7200,1
1,5/21/24 22:49,000000000840003250681555,4,8,5,6,30,7200,1
1,5/21/24 22:50,000000000840003250681555,5,8,5,6,30,7200,1
1,5/21/24 22:51,000000000840003250681555,6,8,5,6,30,7200,1
1,5/21/24 22:51,000000000840003250681555,7,8,5,6,30,7200,1
1,5/21/24 22:52,000000000840003250681555,8,8,5,6,30,7200,1
1,5/21/24 22:58,000000000840003234513888,1,8,6,6,30,7200,1
1,5/21/24 23:01,000000000840003234513888,2,8,6,6,30,7200,1
1,5/21/24 23:02,000000000840003234513888,3,8,6,6,30,7200,1
1,5/21/24 23:03,000000000840003234513888,4,8,6,6,30,7200,1
1,5/21/24 23:10,000000000840003250681666,6,8,6,6,30,7200,1
1,5/21/24 23:10,000000000840003250681666,7,8,6,6,30,7200,1
1,5/21/24 23:16,000000000840003250681666,8,8,6,6,30,7200,1
1,5/21/24 23:29,000000000840003234513888,5,8,6,6,30,7200,1
1,5/21/24 23:30,000000000840003234513888,6,8,6,6,30,7200,1
1,5/21/24 23:30,000000000840003234513888,7,8,6,6,30,7200,1
1,5/21/24 23:31,000000000840003234513888,8,8,6,6,30,7200,1
1,5/21/24 23:42,000000000840003250681555,1,8,6,6,30,7200,1
1,5/21/24 23:43,000000000840003250681555,2,8,6,6,30,7200,1
1,5/21/24 23:43,000000000840003250681555,3,8,6,6,30,7200,1
1,5/21/24 23:44,000000000840003250681555,4,8,6,6,30,7200,1
1,5/21/24 23:45,000000000840003250681555,5,8,6,6,30,7200,1
1,5/21/24 23:46,000000000840003250681555,6,8,6,6,30,7200,1
1,5/21/24 23:46,000000000840003250681555,7,8,6,6,30,7200,1
1,5/21/24 23:47,000000000840003250681555,8,8,6,6,30,7200,1
1,5/22/24 0:11,000000000840003250681444,1,8,1,6,30,7200,1
1,5/22/24 0:13,000000000840003250681444,2,8,1,6,30,7200,1
1,5/22/24 0:13,000000000840003250681444,3,8,1,6,30,7200,1
1,5/22/24 0:14,000000000840003250681444,4,8,1,6,30,7200,1
1,5/22/24 0:14,000000000840003250681444,5,8,1,6,30,7200,1
1,5/22/24 0:15,000000000840003250681444,6,8,1,6,30,7200,1
1,5/22/24 0:16,000000000840003250681444,7,8,1,6,30,7200,1
1,5/22/24 0:18,000000000840003250681444,8,8,1,6,30,7200,1
1,5/22/24 0:28,000000000840003250681888,1,5,1,6,40,7200,1
1,5/22/24 0:30,000000000840003250681888,2,5,1,6,40,7200,1
1,5/22/24 0:32,000000000840003250681888,3,5,1,6,40,7200,1
1,5/22/24 0:33,000000000840003250681888,4,5,1,6,40,7200,1
1,5/22/24 0:35,000000000840003250681888,5,5,1,6,40,7200,1
1,5/22/24 0:47,000000000840003250681777,1,8,1,6,30,7200,1
1,5/22/24 0:48,000000000840003250681777,2,8,1,6,30,7200,1
1,5/22/24 0:48,000000000840003250681777,3,8,1,6,30,7200,1
1,5/22/24 0:49,000000000840003250681777,4,8,1,6,30,7200,1
1,5/22/24 0:49,000000000840003250681777,5,8,1,6,30,7200,1
1,5/22/24 0:50,000000000840003250681777,6,8,1,6,30,7200,1
1,5/22/24 0:51,000000000840003250681777,7,8,1,6,30,7200,1
1,5/22/24 0:51,000000000840003250681777,8,8,1,6,30,7200,1
1,5/22/24 0:58,000000000840003250681555,1,8,1,6,30,7200,1
1,5/22/24 0:59,000000000840003250681555,2,8,1,6,30,7200,1
1,5/22/24 0:59,000000000840003250681555,3,8,1,6,30,7200,1
1,5/22/24 1:00,000000000840003250681555,4,8,1,6,30,7200,1
1,5/22/24 1:00,000000000840003250681777,1,8,1,6,30,7200,1
1,5/22/24 1:01,000000000840003250681777,2,8,1,6,30,7200,1
1,5/22/24 1:02,000000000840003250681777,3,8,1,6,30,7200,1
1,5/22/24 1:03,000000000840003250681777,4,8,1,6,30,7200,1
1,5/22/24 1:03,000000000840003250681777,5,8,1,6,30,7200,1
1,5/22/24 1:04,000000000840003250681777,6,8,1,6,30,7200,1
1,5/22/24 1:05,000000000840003250681777,7,8,1,6,30,7200,1
1,5/22/24 1:05,000000000840003250681777,8,8,1,6,30,7200,1
1,5/22/24 1:17,000000000840003250681555,5,8,1,6,30,7200,1
1,5/22/24 1:18,000000000840003250681555,6,8,1,6,30,7200,1
1,5/22/24 1:19,000000000840003250681555,7,8,1,6,30,7200,1
1,5/22/24 1:19,000000000840003250681555,8,8,1,6,30,7200,1
1,5/22/24 1:22,000000000840003250681888,1,8,1,6,30,7200,1
1,5/22/24 1:23,000000000840003250681888,2,8,1,6,30,7200,1
1,5/22/24 1:24,000000000840003250681888,3,8,1,6,30,7200,1
1,5/22/24 1:24,000000000840003250681888,4,8,1,6,30,7200,1
1,5/22/24 1:25,000000000840003250681888,5,8,1,6,30,7200,1
1,5/22/24 1:25,000000000840003250681888,6,8,1,6,30,7200,1
1,5/22/24 1:26,000000000840003250681888,7,8,1,6,30,7200,1
1,5/22/24 1:27,000000000840003250681888,8,8,1,6,30,7200,1
1,5/22/24 1:35,000000000840003250681333,1,8,1,6,30,7200,1
1,5/22/24 1:35,000000000840003250681333,2,8,1,6,30,7200,1
1,5/22/24 1:36,000000000840003250681333,3,8,1,6,30,7200,1
1,5/22/24 1:36,000000000840003250681333,4,8,1,6,30,7200,1
1,5/22/24 1:37,000000000840003250681444,1,8,1,6,30,7200,1
1,5/22/24 1:37,000000000840003250681444,2,8,1,6,30,7200,1
1,5/22/24 1:38,000000000840003250681444,3,8,1,6,30,7200,1
1,5/22/24 1:39,000000000840003250681444,4,8,1,6,30,7200,1
1,5/22/24 1:39,000000000840003250681444,5,8,1,6,30,7200,1
1,5/22/24 1:40,000000000840003250681444,6,8,1,6,30,7200,1
1,5/22/24 1:41,000000000840003250681444,7,8,1,6,30,7200,1
1,5/22/24 1:41,000000000840003250681444,8,8,1,6,30,7200,1
1,5/22/24 1:51,000000000840003250681333,1,8,1,6,30,7200,1
1,5/22/24 1:51,000000000840003250681333,2,8,1,6,30,7200,1
1,5/22/24 1:52,000000000840003250681333,3,8,1,6,30,7200,1
1,5/22/24 1:53,000000000840003250681333,4,8,1,6,30,7200,1
1,5/22/24 1:56,000000000840003250681333,5,8,1,6,30,7200,1
1,5/22/24 2:03,000000000840003250681333,6,8,1,6,30,7200,1
1,5/22/24 2:04,000000000840003250681333,7,8,1,6,30,7200,1
1,5/22/24 2:04,000000000840003250681333,8,8,1,6,30,7200,1
1,5/22/24 2:28,000000000840003250681888,1,8,1,6,30,7200,1
1,5/22/24 2:39,000000000840003250681555,1,8,1,6,30,7200,1
1,5/22/24 2:40,000000000840003250681555,2,8,1,6,30,7200,1
1,5/22/24 2:40,000000000840003250681555,3,8,1,6,30,7200,1
1,5/22/24 2:42,000000000840003250681666,1,8,1,6,30,7200,1
1,5/22/24 2:43,000000000840003250681666,2,8,1,6,30,7200,1
1,5/22/24 2:44,000000000840003250681666,3,8,1,6,30,7200,1
1,5/22/24 2:44,000000000840003250681666,4,8,1,6,30,7200,1
1,5/22/24 2:45,000000000840003250681666,5,8,1,6,30,7200,1
1,5/22/24 2:47,000000000840003250681666,6,8,1,6,30,7200,1
1,5/22/24 2:48,000000000840003250681666,7,8,1,6,30,7200,1
1,5/22/24 2:49,000000000840003250681666,8,8,1,6,30,7200,1
1,5/22/24 2:59,000000000840003250681555,1,8,1,6,30,7200,1
1,5/22/24 3:35,000000000840003250681444,1,8,2,6,30,7200,1
1,5/22/24 3:35,000000000840003250681444,2,8,2,6,30,7200,1
1,5/22/24 3:36,000000000840003250681444,3,8,2,6,30,7200,1
1,5/22/24 3:36,000000000840003250681444,4,8,2,6,30,7200,1
1,5/22/24 3:37,000000000840003250681444,5,8,2,6,30,7200,1
1,5/22/24 3:38,000000000840003250681444,6,8,2,6,30,7200,1
1,5/22/24 3:38,000000000840003250681444,7,8,2,6,30,7200,1
1,5/22/24 3:39,000000000840003250681444,8,8,2,6,30,7200,1
1,5/22/24 3:53,000000000840003250681555,4,8,1,6,30,7200,1
1,5/22/24 3:53,000000000840003250681555,5,8,1,6,30,7200,1
1,5/22/24 3:54,000000000840003250681666,1,8,1,6,30,7200,1
1,5/22/24 3:56,000000000840003250681666,2,8,1,6,30,7200,1
1,5/22/24 3:56,000000000840003250681666,3,8,1,6,30,7200,1
1,5/22/24 3:57,000000000840003250681666,4,8,1,6,30,7200,1
1,5/22/24 3:58,000000000840003250681666,5,8,1,6,30,7200,1
1,5/22/24 3:59,000000000840003250681666,6,8,1,6,30,7200,1
1,5/22/24 3:59,000000000840003250681666,7,8,1,6,30,7200,1
1,5/22/24 4:00,000000000840003250681666,8,8,1,6,30,7200,1
